x,y,z,,
0.119994,-0.000302998,0.0206382,,
0.119992,-0.000302305,0.0222257,,
0.119992,-0.000301097,0.0238132,,
-0.198498,0.000500642,0.0254,,
-0.196996,0.000501348,0.0254,,
-0.195493,0.000505503,0.0254,,
-0.193991,0.000503186,0.0254,,
-0.192489,0.000490144,0.0254,,
-0.190987,0.000507282,0.0254001,,
-0.189484,0.000493217,0.0254001,,
-0.187983,0.000490729,0.0254001,,
-0.18648,0.000482317,0.0254001,,
-0.184977,0.000484558,0.0254002,,
-0.183476,0.000484418,0.0254002,,
-0.181973,0.000475915,0.0254002,,
-0.180472,0.00047173,0.0254003,,
-0.178969,0.000468627,0.0254003,,
-0.177466,0.000460085,0.0254004,,
-0.175964,0.000449117,0.0254004,,
-0.174464,0.00046061,0.0254005,,
-0.172962,0.00049505,0.0254006,,
-0.17146,0.00049003,0.0254006,,
-0.169961,0.000481948,0.0254007,,
-0.168459,0.000485569,0.0254008,,
-0.166958,0.000486229,0.0254009,,
-0.165457,0.000467611,0.0254009,,
-0.163957,0.000456292,0.025401,,
-0.162454,0.000463318,0.0254011,,
-0.160952,0.000467906,0.0254012,,
-0.15945,0.000454245,0.0254012,,
-0.157949,0.000456454,0.0254013,,
-0.156446,0.000455108,0.0254014,,
-0.154944,0.000455733,0.0254014,,
-0.153441,0.000456747,0.0254015,,
-0.15194,0.000461262,0.0254015,,
-0.150438,0.00047075,0.0254015,,
-0.148934,0.000474691,0.0254016,,
-0.147432,0.000474632,0.0254016,,
-0.145928,0.000463024,0.0254016,,
-0.144424,0.000463448,0.0254016,,
-0.142921,0.000479158,0.0254016,,
-0.141417,0.000477903,0.0254016,,
-0.139913,0.000484712,0.0254017,,
-0.138412,0.000474233,0.0254017,,
-0.136912,0.000484183,0.0254017,,
-0.135408,0.000464797,0.0254017,,
-0.133908,0.000469649,0.0254017,,
-0.132406,0.000473551,0.0254017,,
-0.130904,0.000485979,0.0254017,,
-0.1294,0.00047978,0.0254017,,
-0.127899,0.000494089,0.0254017,,
-0.126398,0.00049508,0.0254017,,
-0.124895,0.000508852,0.0254016,,
-0.12339,0.000512691,0.0254016,,
-0.121887,0.000506602,0.0254016,,
-0.120386,0.000503816,0.0254016,,
-0.118886,0.000507355,0.0254016,,
-0.117385,0.000521518,0.0254016,,
-0.115883,0.000513358,0.0254016,,
-0.114383,0.000512011,0.0254016,,
-0.11288,0.000526397,0.0254016,,
-0.111376,0.000518918,0.0254016,,
-0.109875,0.000517286,0.0254016,,
-0.108373,0.000522155,0.0254016,,
-0.10687,0.000512455,0.0254016,,
-0.10537,0.000528671,0.0254016,,
-0.103871,0.000532515,0.0254016,,
-0.102366,0.00053636,0.0254016,,
-0.100864,0.000541203,0.0254016,,
-0.0993632,0.000542361,0.0254016,,
-0.0978598,0.000550251,0.0254016,,
-0.0963599,0.00055089,0.0254016,,
-0.0948574,0.000559507,0.0254016,,
-0.0933545,0.00056079,0.0254016,,
-0.0918534,0.000557728,0.0254016,,
-0.0903498,0.000567939,0.0254016,,
-0.0888501,0.000559617,0.0254016,,
-0.0873468,0.000562578,0.0254016,,
-0.0858448,0.000579556,0.0254016,,
-0.084342,0.000579188,0.0254016,,
-0.0828393,0.000601042,0.0254017,,
-0.0813357,0.000582254,0.0254017,,
-0.0798375,0.000596154,0.0254017,,
-0.0783314,0.00060801,0.0254017,,
-0.0768295,0.000614099,0.0254017,,
-0.0753268,0.000629798,0.0254017,,
-0.0738242,0.000636404,0.0254017,,
-0.0723235,0.000620762,0.0254017,,
-7.08E-02,0.000632554,0.0254017,,
-0.0693184,0.000647398,0.0254017,,
-0.0678163,0.000665516,0.0254017,,
-0.0663113,0.000677403,0.0254017,,
-0.0648102,0.000653788,0.0254017,,
-0.0633043,0.000664599,0.0254017,,
-0.0618035,0.000687219,0.0254017,,
-0.060298,0.000699304,0.0254017,,
-0.058796,0.000698857,0.0254017,,
-0.0572928,0.000715014,0.0254017,,
-0.0557889,0.000692254,0.0254017,,
-0.0542862,0.000711862,0.0254017,,
-0.0527846,0.000723187,0.0254017,,
-0.0512824,0.000751404,0.0254017,,
-0.0497797,0.000763027,0.0254018,,
-0.0482773,0.000778405,0.0254018,,
-0.0467736,0.000797091,0.0254018,,
-0.0452722,0.00078808,0.0254018,,
-0.0437697,0.00078389,0.0254018,,
-0.0422691,0.000800572,0.0254018,,
-0.0407684,0.000815578,0.0254018,,
-0.0392646,0.000828868,0.0254018,,
-0.0377635,0.000845298,0.0254018,,
-0.0362602,0.000854125,0.0254019,,
-0.0347585,0.000872832,0.0254019,,
-0.033256,0.000882871,0.0254019,,
-0.0317522,0.000898724,0.0254019,,
-0.0302511,0.000920918,0.0254019,,
-0.0287478,0.00092255,0.0254019,,
-0.0272458,0.000942893,0.0254019,,
-0.0257439,0.00096748,0.0254019,,
-0.0242426,0.000971742,0.0254019,,
-0.0227401,0.000970401,0.0254019,,
-0.0212376,0.000987295,0.0254019,,
-0.0197354,0.00101017,0.0254019,,
-0.0182336,0.00102527,0.0254019,,
-0.0167317,0.0010368,0.0254019,,
-0.0152305,1.05E-03,0.0254019,,
-0.0137268,1.08E-03,0.0254018,,
-0.0122268,1.09E-03,0.0254018,,
-0.0107235,1.10E-03,0.0254018,,
-0.00922206,1.12E-03,0.0254018,,
-0.00772019,1.14E-03,0.0254018,,
-0.00621649,0.00117826,0.0254017,,
-0.00471436,0.00118163,0.0254017,,
-0.00321379,0.00118851,0.0254017,,
-0.00170983,0.00118811,0.0254016,,
-0.0002071,0.00120031,0.0254016,,
0.00129589,0.00122278,0.0254015,,
0.00279748,0.00122235,0.0254014,,
0.0042996,0.00122298,0.0254014,,
0.00580265,0.00122806,0.0254013,,
0.00730734,0.00125864,0.0254012,,
0.00881047,0.00124483,0.0254012,,
0.0103124,0.0012353,0.0254011,,
0.0118152,0.0012617,0.025401,,
0.013318,0.00127799,0.025401,,
0.0148205,0.00127257,0.0254009,,
0.0163238,0.00126614,0.0254009,,
0.0178257,0.00129427,0.0254008,,
0.0193287,0.00128775,0.0254008,,
0.0208311,0.0012866,0.0254007,,
0.0223333,0.00128067,0.0254007,,
0.0238357,0.00127499,0.0254007,,
0.0253377,0.00128061,0.0254006,,
0.0268403,0.00128121,0.0254006,,
0.028344,0.00126231,0.0254006,,
0.0298437,0.00124863,0.0254006,,
0.0313464,0.00126617,0.0254005,,
0.0328502,0.00123666,0.0254005,,
0.0343527,0.00124287,2.54E-02,,
0.0358555,0.0012221,2.54E-02,,
0.0373571,0.00122499,2.54E-02,,
0.0388611,0.00121834,2.54E-02,,
0.040365,0.00119894,2.54E-02,,
0.0418677,0.0012017,2.54E-02,,
0.043369,0.00117527,2.54E-02,,
0.0448706,0.00118047,2.54E-02,,
0.046374,0.00117441,2.54E-02,,
0.047875,0.00115498,2.54E-02,,
0.049377,0.00114335,2.54E-02,,
0.0508801,0.00112786,2.54E-02,,
0.0523827,0.00109714,2.54E-02,,
0.0538845,0.00108492,2.54E-02,,
0.0553874,0.00105282,2.54E-02,,
0.0568888,0.00104494,2.54E-02,,
0.0583909,0.00101051,2.54E-02,,
0.0598932,0.00100459,2.54E-02,,
0.0613954,0.00096814,2.54E-02,,
0.0628962,0.000959996,2.54E-02,,
0.0643986,0.000928031,2.54E-02,,
0.0658997,0.000927702,2.54E-02,,
0.067403,0.000912325,2.54E-02,,
0.0689035,0.000884742,2.54E-02,,
0.0704051,0.000867188,2.54E-02,,
0.0719081,0.000819586,2.54E-02,,
0.0734114,0.000791527,2.54E-02,,
0.0749129,0.000772951,2.54E-02,,
0.0764154,0.000743531,2.54E-02,,
0.0779171,0.000717556,2.54E-02,,
0.0794201,0.000675734,2.54E-02,,
0.0809215,0.000663538,2.54E-02,,
0.0824246,0.000634283,2.54E-02,,
0.0839268,0.000595499,2.54E-02,,
0.0854296,0.000554141,2.54E-02,,
0.0869324,0.000532975,2.54E-02,,
0.088435,0.000479952,2.54E-02,,
0.0899375,0.000453785,2.54E-02,,
0.0914406,0.000398044,2.54E-02,,
0.0929438,0.000354465,2.54E-02,,
0.0944453,0.000322711,2.54E-02,,
0.095948,0.000270087,2.54E-02,,
0.0974512,0.000256088,2.54E-02,,
0.0989535,0.000213942,2.54E-02,,
0.100457,0.000179704,2.54E-02,,
0.10196,0.000164412,2.54E-02,,
0.103463,0.000160495,2.54E-02,,
0.104966,0.000118349,2.54E-02,,
0.106468,6.96E-05,2.54E-02,,
0.107971,1.55E-05,2.54E-02,,
0.109473,-2.48E-05,2.54E-02,,
0.110975,-5.98E-05,2.54E-02,,
0.112478,-9.32E-05,2.54E-02,,
0.113981,-0.000143323,2.54E-02,,
0.115483,-0.000162313,2.54E-02,,
0.116985,-0.000201559,2.54E-02,,
0.118489,-0.000254925,2.54E-02,,
0.118494,-0.000246927,1.27E-02,,
0.11699,-0.00022161,1.27E-02,,
0.115488,-0.000162609,1.27E-02,,
0.113985,-0.000137325,1.27E-02,,
0.112483,-0.00010347,1.27E-02,,
0.110982,-7.36E-05,1.27E-02,,
0.109479,-2.90E-05,1.27E-02,,
0.107976,9.45E-06,1.27E-02,,
0.106473,5.71E-05,1.27E-02,,
0.104971,0.000111284,1.27E-02,,
0.103468,0.000148006,1.27E-02,,
0.101965,0.000159688,1.27E-02,,
0.100462,0.00019145,1.27E-02,,
0.0989595,0.000223979,1.27E-02,,
0.0974562,0.000215555,1.27E-02,,
0.095953,0.000286339,1.27E-02,,
0.0944508,0.000311818,1.27E-02,,
0.092949,0.00035543,1.27E-02,,
0.0914462,0.000372056,1.27E-02,,
0.0899442,0.000445701,1.27E-02,,
0.0884409,0.000495177,1.27E-02,,
0.0869381,0.000509799,1.27E-02,,
0.0854351,0.000555482,1.27E-02,,
0.083933,0.000597931,1.27E-02,,
0.0824318,0.000614056,1.27E-02,,
0.0809279,0.000655618,1.27E-02,,
0.0794266,0.000691161,1.27E-02,,
0.0779237,0.000713833,1.27E-02,,
0.0764206,0.000744544,1.27E-02,,
0.0749185,0.000779629,1.27E-02,,
0.0734166,0.000806944,1.27E-02,,
0.0719135,0.000826485,1.27E-02,,
0.0704122,0.000835124,1.27E-02,,
0.0689099,0.000878738,1.27E-02,,
0.0674078,0.000892786,1.27E-02,,
0.0659057,0.000910271,1.27E-02,,
0.0644035,0.000926774,1.27E-02,,
0.0629011,0.000961713,1.27E-02,,
0.0614001,0.00098441,1.27E-02,,
0.0598987,0.00100071,1.27E-02,,
0.0583955,0.00102677,1.27E-02,,
0.0568927,0.0010424,1.27E-02,,
5.54E-02,0.00107035,1.27E-02,,
0.0538887,0.0010853,1.27E-02,,
0.0523862,0.00111155,1.27E-02,,
0.0508832,0.00113267,1.27E-02,,
0.0493801,0.00115041,1.27E-02,,
0.0478783,0.00117624,1.27E-02,,
0.0463757,0.00115861,1.27E-02,,
0.0448726,0.0011801,1.27E-02,,
0.0433689,0.00119023,1.27E-02,,
0.0418669,0.00119552,1.27E-02,,
0.0403644,0.00122409,1.27E-02,,
0.0388609,0.00120956,1.27E-02,,
0.0373587,0.00121092,1.27E-02,,
0.0358555,0.00123914,1.27E-02,,
0.0343538,0.00122791,1.27E-02,,
0.0328518,0.00124165,1.27E-02,,
0.0313478,0.00125585,1.27E-02,,
0.0298478,0.00126101,1.27E-02,,
0.0283444,0.00126651,1.27E-02,,
0.026842,0.00127466,1.27E-02,,
0.0253389,0.00127622,1.27E-02,,
0.0238363,0.00128243,1.27E-02,,
0.0223347,0.00128861,1.27E-02,,
0.0208319,0.00129528,1.27E-02,,
0.0193293,0.00128914,1.27E-02,,
0.017825,0.00129114,1.27E-02,,
0.0163233,0.00128159,1.27E-02,,
0.014821,0.00128037,1.27E-02,,
0.0133177,0.00129192,1.27E-02,,
0.0118157,0.00127735,1.27E-02,,
0.0103131,0.00125682,1.27E-02,,
0.00880975,0.00125908,1.27E-02,,
0.00730626,0.00127269,1.27E-02,,
0.00580439,0.00123843,1.27E-02,,
0.0043016,0.00124268,1.27E-02,,
0.00279948,0.00124399,1.27E-02,,
0.00129596,0.00124341,1.27E-02,,
-0.000207491,0.00122096,1.27E-02,,
-0.00170919,0.00120868,1.27E-02,,
-0.00321171,0.00121162,1.27E-02,,
-0.00471536,0.00120515,1.27E-02,,
-0.00621675,1.20E-03,1.27E-02,,
-0.0077197,1.16E-03,1.27E-02,,
-0.00922202,1.14E-03,1.27E-02,,
-0.0107237,1.12E-03,1.27E-02,,
-0.0122243,1.10E-03,1.27E-02,,
-0.0137258,1.10E-03,1.27E-02,,
-0.015228,0.00106935,1.27E-02,,
-0.0167291,0.0010529,1.27E-02,,
-0.0182309,0.001037,1.27E-02,,
-0.0197335,0.00103214,1.27E-02,,
-0.0212359,0.00101079,1.27E-02,,
-0.0227374,0.000991359,1.27E-02,,
-0.0242397,0.000983527,1.27E-02,,
-0.0257434,0.000982117,1.27E-02,,
-0.0272447,0.00095246,1.27E-02,,
-0.0287472,0.000933236,1.27E-02,,
-0.03025,0.000919294,1.27E-02,,
-0.0317541,0.000903482,1.27E-02,,
-0.0332557,0.000892039,1.27E-02,,
-0.0347577,0.00088292,0.0127019,,
-0.0362595,0.000872523,0.0127019,,
-0.0377616,0.000853941,0.0127018,,
-0.0392629,0.00084139,0.0127018,,
-0.0407662,0.000822745,0.0127018,,
-0.0422675,0.000815146,0.0127018,,
-0.0437697,0.000807583,0.0127018,,
-0.045273,0.000798088,0.0127017,,
-0.0467745,0.000807518,0.0127017,,
-0.0482762,0.000794705,0.0127017,,
-0.0497774,0.000776961,0.0127017,,
-0.0512798,0.000763115,0.0127017,,
-0.0527824,0.000748452,0.0127017,,
-0.0542846,0.000726525,0.0127017,,
-0.0557877,0.000720937,0.0127016,,
-0.0572921,0.000734353,0.0127016,,
-0.0587949,0.000714056,0.0127016,,
-0.0602978,0.000713434,0.0127016,,
-0.0618022,0.000701029,0.0127016,,
-0.0633042,0.000672828,0.0127016,,
-0.064807,0.000662573,0.0127016,,
-0.0663111,0.000694901,0.0127016,,
-0.0678142,0.000674717,0.0127016,,
-0.069316,0.000665575,0.0127016,,
-0.0708176,0.000643294,0.0127016,,
-0.0723206,0.00063597,0.0127016,,
-0.073822,0.00064862,0.0127016,,
-0.0753272,0.000641976,0.0127016,,
-0.0768288,0.000629548,0.0127016,,
-0.0783294,0.000618801,0.0127016,,
-0.0798325,0.000602357,0.0127016,,
-0.0813346,0.000589903,0.0127016,,
-0.0828389,0.00061802,0.0127016,,
-0.084342,0.000592802,0.0127016,,
-0.0858449,0.000591913,0.0127016,,
-0.0873479,0.00057587,0.0127016,,
-0.0888512,0.000580281,0.0127016,,
-0.090352,0.000576708,0.0127016,,
-0.0918553,0.000561874,0.0127016,,
-0.0933582,0.000571478,0.0127016,,
-0.0948592,0.000567716,0.0127016,,
-0.096362,0.000563968,0.0127016,,
-0.0978625,0.000561839,0.0127016,,
-0.0993637,0.000553127,0.0127016,,
-0.100867,0.000548361,0.0127016,,
-0.102367,0.000549175,0.0127016,,
-0.103869,0.000543084,0.0127016,,
-0.10537,0.000548832,0.0127016,,
-0.106872,0.000527155,0.0127016,,
-0.108374,0.000524145,0.0127016,,
-0.109877,0.00052708,0.0127016,,
-0.111376,0.000530154,0.0127016,,
-0.112879,0.000534944,0.0127016,,
-0.114381,0.000526994,0.0127016,,
-0.115881,0.000524154,0.0127016,,
-0.117383,0.000526302,0.0127016,,
-0.118884,0.000527363,0.0127016,,
-0.120386,0.000514973,0.0127016,,
-0.121888,0.000514701,0.0127016,,
-0.12339,0.000518659,0.0127016,,
-0.124893,0.000525383,0.0127016,,
-0.126398,0.000502713,0.0127016,,
-0.127899,5.00E-04,0.0127016,,
-0.129399,4.85E-04,0.0127016,,
-0.130901,4.91E-04,0.0127017,,
-0.132404,4.79E-04,0.0127017,,
-0.133905,0.00047002,0.0127017,,
-0.135406,0.000474695,0.0127017,,
-0.136908,0.000491662,0.0127017,,
-0.138408,0.000475191,0.0127017,,
-0.139911,0.000483852,0.0127017,,
-0.141414,0.000476789,0.0127017,,
-0.142915,0.000477415,0.0127017,,
-0.14442,0.000468336,0.0127017,,
-0.145924,0.00048648,0.0127017,,
-0.147428,0.000482082,0.0127017,,
-0.148933,0.000481986,0.0127017,,
-0.150435,0.000479802,0.0127016,,
-0.151938,0.000469245,0.0127016,,
-0.15344,0.000462167,0.0127016,,
-0.154942,0.000463527,0.0127015,,
-0.156444,0.000459004,0.0127015,,
-0.157947,0.000460781,0.0127015,,
-0.159449,0.000460878,0.0127014,,
-0.16095,0.00048322,0.0127013,,
-0.162453,0.000469206,0.0127013,,
-0.163955,0.000462711,0.0127012,,
-1.65E-01,0.000470307,0.0127011,,
-0.166957,0.000489026,0.012701,,
-0.168458,0.00048586,0.0127008,,
-0.169959,0.000489879,0.0127007,,
-0.17146,0.000498608,0.0127006,,
-0.172962,0.000504293,0.0127005,,
-0.174463,0.000476321,0.0127005,,
-0.175965,0.000452278,0.0127004,,
-0.177466,0.000466388,0.0127003,,
-0.178969,0.000474861,0.0127003,,
-0.180472,0.000474975,0.0127002,,
-0.181973,0.000477178,0.0127002,,
-0.183475,0.000490069,0.0127002,,
-0.184978,0.000487546,0.0127001,,
-0.18648,0.000482347,0.0127001,,
-0.187981,0.000493113,0.0127001,,
-0.189484,0.000491347,0.0127001,,
-0.190986,0.000507245,0.0127,,
-0.192488,0.000491627,0.0127,,
-0.193991,0.000506472,0.0127,,
-0.195492,0.00050785,0.0127,,
-0.196995,0.000502121,0.0127,,
-0.198498,0.000501569,0.0127,,
0.119993,-0.000305645,-0.00253913,,
0.119994,-0.00030566,-0.00190413,,
0.119996,-0.000305675,-0.00126913,,
0.119994,-0.000305738,-0.000634132,,
-0.2,0.000499994,-0.000635,,
-0.2,0.000499994,-0.00127,,
-0.2,0.000499994,-0.001905,,
-0.2,0.000499994,-0.00254,,
0.118493,-0.000248041,-0.00317413,,
0.116992,-0.000226928,-0.00317413,,
0.115487,-0.000167005,-0.00317413,,
0.113984,-1.25E-04,-0.00317413,,
0.112482,-1.00E-04,-0.00317415,,
0.110978,-7.18E-05,-0.00317415,,
0.109478,-2.68E-05,-0.00317415,,
0.107974,7.76E-06,-0.00317416,,
0.106472,5.80E-05,-0.00317416,,
0.104971,1.04E-04,-0.00317417,,
0.103468,1.42E-04,-0.00317417,,
0.101963,1.36E-04,-0.00317418,,
0.100459,1.74E-04,-0.00317418,,
0.098958,1.99E-04,-0.00317419,,
0.0974562,2.19E-04,-0.0031742,,
0.0959528,2.80E-04,-0.0031742,,
0.0944497,3.16E-04,-0.0031742,,
0.092947,3.40E-04,-0.00317421,,
0.0914437,3.72E-04,-0.00317421,,
0.0899403,4.36E-04,-0.00317422,,
0.08844,4.87E-04,-0.00317422,,
0.0869344,4.99E-04,-0.00317423,,
0.0854356,0.000555582,-0.00317423,,
0.0839337,0.000594467,-0.00317423,,
0.0824282,0.000604868,-0.00317424,,
0.080927,0.000657633,-0.00317424,,
0.0794239,0.000692107,-0.00317425,,
0.0779215,0.000708668,-0.00317426,,
0.0764184,0.000737254,-0.00317426,,
0.0749186,0.000778977,-0.00317426,,
0.0734155,0.000800356,-0.00317427,,
0.0719135,0.000829073,-0.00317428,,
0.0704097,0.000835467,-0.00317429,,
0.068908,0.000859657,-0.00317429,,
0.067406,0.000892706,-0.0031743,,
0.0659054,0.000908144,-0.00317431,,
0.0644033,0.000936333,-0.00317431,,
0.0629004,0.000954535,-0.00317432,,
0.061397,0.000983231,-0.00317432,,
0.0598981,0.000990104,-0.00317433,,
0.0583932,0.00102972,-0.00317434,,
0.0568906,0.00104054,-0.00317434,,
0.0553895,0.00107112,-0.00317435,,
0.0538844,0.00109177,-0.00317436,,
0.0523839,0.00111574,-0.00317436,,
0.0508814,0.00114345,-0.00317437,,
0.0493784,0.00115243,-0.00317438,,
0.0478756,0.00117681,-0.00317439,,
0.0463748,0.00116664,-0.0031744,,
0.0448712,0.00118866,-0.00317441,,
0.0433702,0.00119749,-0.00317442,,
0.0418675,0.00120333,-0.00317444,,
0.0403649,0.00123131,-0.00317445,,
0.0388612,0.00121263,-0.00317446,,
0.0373599,0.00121858,-0.00317448,,
0.0358576,0.00125005,-0.00317449,,
0.0343532,0.00123192,-0.00317452,,
0.0328512,0.00125864,-0.00317453,,
0.031348,0.00124838,-0.00317455,,
0.0298471,0.00126846,-0.00317457,,
0.0283456,0.00128502,-0.00317459,,
0.0268416,0.00128146,-0.00317462,,
0.0253379,0.00128583,-0.00317465,,
0.0238374,0.0012952,-0.00317468,,
0.0223356,0.00129388,-0.00317473,,
0.0208326,0.00130272,-0.00317477,,
0.0193288,0.00130691,-0.00317483,,
0.0178268,0.00129619,-0.0031749,,
0.0163239,0.00129535,-0.00317498,,
0.0148223,0.00129613,-0.00317508,,
0.0133195,0.00131042,-0.00317522,,
0.0118178,0.00129864,-0.00317538,,
0.0103152,0.00128008,-0.00317562,,
0.00881244,0.00128924,-0.00317595,,
0.00731056,0.00130603,-0.0031764,,
0.00580826,0.00127672,-0.00317704,,
0.00430567,0.00128642,-0.00317773,,
0.00280442,0.00128496,-0.00317848,,
0.00130225,0.00129892,-0.00317942,,
-0.000203848,0.00127995,-0.00318029,,
-0.00170885,0.00126555,-0.00317954,,
-0.00321137,0.00125628,-0.00317881,,
-0.00471291,0.00124092,-0.00317817,,
-0.00621589,0.00122171,-0.00317767,,
-0.00771607,0.00119234,-0.00317715,,
-0.0092187,0.00117317,-0.00317686,,
-0.0107209,0.00114392,-0.00317663,,
-0.0122221,0.00112366,-0.00317648,,
-0.0137251,0.00112562,-0.00317638,,
-0.0152276,0.00109112,-0.00317632,,
-0.01673,0.00107782,-0.00317629,,
-0.0182326,0.00105249,-0.00317626,,
-0.0197361,0.00105445,-0.00317622,,
-0.0212358,0.00103001,-0.00317617,,
-0.0227394,0.00100855,-0.00317613,,
-0.0242408,0.00100613,-0.0031761,,
-0.025745,0.000991449,-0.00317608,,
-0.0272465,0.000960542,-0.00317606,,
-0.0287475,0.000949025,-0.00317605,,
-0.0302523,0.000925781,-0.00317607,,
-0.0317521,0.000916541,-0.0031761,,
-0.0332557,0.000903051,-0.00317615,,
-0.0347583,0.000895806,-0.00317619,,
-0.0362605,0.000888119,-0.00317622,,
-0.0377623,0.000868132,-0.00317621,,
-0.0392633,0.000853352,-0.00317619,,
-0.0407672,0.000837058,-0.00317614,,
-0.0422661,0.000821751,-0.0031761,,
-0.0437707,0.000813216,-0.00317605,,
-0.0452739,0.000807809,-0.00317601,,
-0.0467743,0.00081506,-0.00317598,,
-0.0482773,0.000801135,-0.00317596,,
-0.0497798,0.000784729,-0.00317593,,
-0.051282,0.000772288,-0.00317591,,
-0.0527851,0.000753745,-0.00317592,,
-0.0542856,0.000734655,-0.00317596,,
-0.0557898,0.000731461,-0.00317599,,
-0.0572922,0.000742819,-0.00317601,,
-0.0587931,0.000723988,-0.00317602,,
-0.0602938,0.000723489,-0.00317603,,
-0.0617972,0.000709444,-0.00317606,,
-0.063299,0.000684122,-0.00317608,,
-0.0648028,0.000675229,-0.00317609,,
-0.0663074,0.000702558,-0.00317608,,
-0.067807,0.000676585,-0.00317608,,
-0.0693093,0.000671931,-0.00317606,,
-0.0708118,0.000655308,-0.00317603,,
-0.0723145,0.000643305,-0.00317601,,
-0.0738168,0.000659179,-0.00317599,,
-0.0753186,0.000649519,-0.00317598,,
-0.0768203,0.000634577,-0.00317598,,
-0.078322,0.00062892,-0.00317599,,
-0.0798259,0.000609715,-0.00317601,,
-0.0813292,0.000594258,-0.00317604,,
-0.0828334,0.000620849,-0.00317608,,
-0.0843332,0.000598112,-0.00317613,,
-0.0858376,0.000597954,-0.00317616,,
-0.0873396,0.000582114,-0.00317616,,
-0.088842,0.000581313,-0.00317616,,
-0.0903431,0.000586178,-0.00317615,,
-0.0918458,0.000568219,-0.00317614,,
-0.0933505,0.000580337,-0.00317614,,
-0.0948521,0.000572648,-0.00317617,,
-0.0963545,0.000579357,-0.0031762,,
-0.0978579,0.000570556,-0.00317623,,
-0.0993617,0.000565812,-0.00317624,,
-0.100861,0.000551477,-0.00317624,,
-0.102365,0.000552515,-0.00317623,,
-0.103867,0.000551458,-0.00317624,,
-0.105371,0.000554271,-0.00317626,,
-0.106873,0.000535101,-0.00317626,,
-0.108373,0.000527233,-0.00317624,,
-0.109877,0.000533482,-0.00317625,,
-0.111378,0.00053909,-0.00317627,,
-0.112879,0.000540335,-0.00317631,,
-0.114382,0.00053839,-0.00317634,,
-0.115882,0.000529384,-0.00317636,,
-0.117383,0.000530358,-0.00317636,,
-0.118884,0.000529496,-0.00317634,,
-0.120386,0.000519263,-0.00317632,,
-0.121891,0.000524927,-0.00317629,,
-0.123393,0.000524687,-0.00317628,,
-0.124897,0.000530992,-0.00317628,,
-0.126399,0.000503866,-0.00317629,,
-0.127899,0.000510782,-0.00317629,,
-0.129402,0.000496516,-0.00317631,,
-0.130905,0.000503518,-0.00317635,,
-0.132408,0.000489358,-0.00317639,,
-1.34E-01,0.000481157,-0.00317643,,
-0.13541,0.000479179,-0.00317647,,
-0.136914,0.000499709,-0.00317652,,
-0.138414,0.000488248,-0.00317656,,
-0.139916,0.000489794,-0.00317659,,
-0.14142,0.000486977,-0.00317663,,
-0.142925,0.000486042,-0.00317668,,
-0.144424,0.000475716,-0.00317671,,
-0.145928,0.000493363,-0.00317671,,
-0.147434,0.000491807,-0.00317672,,
-0.148938,0.000492029,-0.00317674,,
-0.150439,0.000486828,-0.00317679,,
-0.151943,0.000477554,-0.00317684,,
-0.153443,0.000472702,-0.00317689,,
-0.154945,0.000473946,-0.00317694,,
-0.156447,0.000468519,-0.00317699,,
-0.15795,0.000469865,-0.00317706,,
-0.159453,0.000473093,-0.00317713,,
-0.160954,0.000491982,-0.00317716,,
-0.162452,0.000481201,-0.0031771,,
-0.163958,0.000475492,-0.00317694,,
-0.165459,0.000479672,-0.00317666,,
-0.166964,0.000496313,-0.00317625,,
-0.168463,0.000493908,-0.00317583,,
-0.169963,0.000497662,-0.00317555,,
-0.171464,0.000508996,-0.0031754,,
-0.172964,0.000510622,-0.0031753,,
-0.174467,0.000483636,-0.00317523,,
-0.175972,0.000454962,-0.00317518,,
-0.177471,0.000471711,-0.00317515,,
-0.178973,0.000473868,-0.00317512,,
-0.180474,0.000477429,-0.0031751,,
-0.181975,0.000479782,-0.00317508,,
-0.183477,0.000494715,-0.00317506,,
-0.184979,4.88E-04,-0.00317505,,
-0.186482,4.83E-04,-0.00317504,,
-0.187983,4.94E-04,-0.00317503,,
-0.189486,4.94E-04,-0.00317502,,
-0.190988,5.10E-04,-0.00317502,,
-0.19249,4.91E-04,-0.00317501,,
-0.193991,0.00050398,-0.003175,,
-0.195494,0.000508819,-0.003175,,
-0.196996,0.000502117,-0.003175,,
-0.198498,0.00050135,-0.003175,,
-0.2,0.000499994,-0.00762,,
-0.2,0.000499994,-0.00889,,
